subject,predicate,object
Neb2377c80f3048559bfbb11e398f2b1f,owl#someValuesFrom,GO_0000785
GO_0015882,rdf-schema#subClassOf,GO_0015749
Nd09848dd062342a8acb28169b509e388,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0060761,rdf-schema#subClassOf,GO_0048585
N40c2e95ac6bb47faae58b240f60dec45,owl#someValuesFrom,GO_0075317
GO_0003682,oboInOwl#inSubset,go#goslim_yeast
Nd0872d0ddd70432bb04d75bc4c097900,owl#onProperty,BFO_0000050
GO_0046633,rdf-schema#subClassOf,GO_0046631
GO_0002443,rdf-schema#subClassOf,GO_0002252
GO_0043632,rdf-schema#subClassOf,GO_0009057
N5004e3790dc941a0a0c026c85320103c,owl#intersectionOf,Neca1e8beb77d404abe0783c4e5c35e28
GO_0090737,rdf-schema#subClassOf,GO_0000723
GO_0009060,rdf-schema#subClassOf,GO_0045333
GO_0030029,rdf-schema#subClassOf,GO_0009987
GO_0046072,rdf-schema#subClassOf,GO_0009196
GO_0043683,rdf-schema#subClassOf,GO_0009297
N3e4b22a20bf24c27b5860dd9ba15d5f0,22-rdf-syntax-ns#rest,Nc6ff4ed8a1184bad99b3af75fc84c5f8
GO_0030428,rdf-schema#subClassOf,GO_0110165
Ncdb2bc30e4414ef68e472156e2d08101,owl#intersectionOf,N4c494cb6815a4503bb5d2eaf651f8a2d
Nb85d260b661e468faa463100a4fb7e1e,owl#someValuesFrom,GO_0090134
GO_0016841,rdf-schema#subClassOf,GO_0016840
GO_0019359,rdf-schema#subClassOf,GO_0046496
GO_0000041,rdf-schema#subClassOf,GO_0030001
GO_0045665,rdf-schema#subClassOf,GO_0045664
GO_1902052,rdf-schema#subClassOf,GO_0031406
GO_0035870,rdf-schema#subClassOf,GO_0047429
Nace1e336588f45429a94f9143aa5d471,22-rdf-syntax-ns#first,GO_0065007
N6dc76164cc6344bca07cc5e9aba93f7b,owl#someValuesFrom,GO_0006031
N37eefd4c2b1744abb05fc204bb6f3b59,owl#someValuesFrom,GO_0005737
GO_0009595,rdf-schema#subClassOf,GO_0051606
N09a477abdc27418ea0cbc7814ca32122,owl#someValuesFrom,GO_0048668
N83c76103cbe8409bb2927bdb68bf3629,owl#onProperty,RO_0002213
N7d52fdcc30ad4df583f7b4953dffb75d,22-rdf-syntax-ns#first,N92f0c31b484e4f4398d9887928958650
Nc1915cf602c0474aa4417def75915e2f,owl#onProperty,BFO_0000050
N5590c403018143dfaa564c56022306f8,owl#someValuesFrom,GO_0005737
GO_0005768,oboInOwl#inSubset,go#goslim_pir
GO_0009008,rdf-schema#subClassOf,GO_0008168
GO_0001046,oboInOwl#hasAlternativeId,GO:0001047
GO_0009055,oboInOwl#inSubset,go#goslim_metagenomics
GO_0006778,rdf-schema#subClassOf,GO_0033013
GO_0048548,rdf-schema#subClassOf,GO_0030100
Nb84ec232ceba401dbfbce97a6deec702,owl#onProperty,RO_0002213
GO_0032642,owl#equivalentClass,Nc20b7231e63e4e18b12a362bf810f197
GO_0045940,owl#equivalentClass,Nb164d584cd8045dba51fa9dc811804c8
GO_0032659,oboInOwl#hasAlternativeId,GO:0045375
GO_0043170,oboInOwl#hasAlternativeId,GO:0043283
GO_0005694,oboInOwl#inSubset,go#goslim_pir
GO_0046530,rdf-schema#subClassOf,GO_0030182
GO_0032944,rdf-schema#subClassOf,N8ccbfbbe58f146f8b41c0bee84aa70f4
GO_0140096,oboInOwl#inSubset,go#goslim_prokaryote
GO_0006897,rdf-schema#subClassOf,N19bcaaa07f884b3c9eb3aaa4d9ebdc33
GO_0015882,rdf-schema#subClassOf,GO_0035461
GO_0032108,rdf-schema#subClassOf,Nc8aa501bd50648788805d3692ff70c79
Ndde73ce93ea847dcbcff8e87eabf7d99,owl#intersectionOf,N5645b01911a74d8590de93da5e497ef0
GO_0045836,rdf-schema#subClassOf,GO_0090068
GO_0008882,rdf-schema#subClassOf,GO_0070566
GO_0046775,rdf-schema#subClassOf,GO_0044831
GO_0140353,rdf-schema#subClassOf,GO_0006869
GO_0002263,rdf-schema#subClassOf,GO_0001775
GO_1902669,owl#equivalentClass,N6c408faf09994b0c9110a4a9fa035bee
N9774e72ed0e7414c988ba77da56d9403,22-rdf-syntax-ns#first,GO_0065007
Naf38e4d452de4edf9dc1170bd105da66,22-rdf-syntax-ns#first,GO_0065007
Na7eceb31faed4ce3ae6b012474ce61d7,22-rdf-syntax-ns#first,GO_0065007
N586f238c3871414c89934b7c591a09f9,owl#intersectionOf,N5b89bd7103f449a0b590011653969cc5
N1a9d6338dcad46bf9748bb6613c9bb06,owl#onProperty,RO_0002211
GO_0002699,rdf-schema#subClassOf,N6c6f349ad1bc44dfac8468ddabd0bd01
GO_0006094,rdf-schema#subClassOf,GO_0006006
GO_2000810,rdf-schema#subClassOf,GO_1901888
GO_1903457,rdf-schema#subClassOf,GO_0072329
GO_0006424,rdf-schema#subClassOf,GO_0006418
N2204240fae904076bf837cdaef7db080,owl#someValuesFrom,GO_0045165
N2ad948add8d146cca3d4fb9e343f874c,22-rdf-syntax-ns#first,GO_0065007
GO_0000236,rdf-schema#subClassOf,GO_0000087
N6268f3a735c44e858fabd1de8dac6923,owl#onProperty,RO_0002212
GO_1900128,owl#equivalentClass,N1503f55d59404b6697ac3779f3cd8bab
GO_0098609,rdf-schema#subClassOf,GO_0007155
N9895b59bc3fc4c76ae41860e050123fa,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_1902090,owl#equivalentClass,Naf4da95204b44205b409e5912adf6604
GO_0004588,rdf-schema#subClassOf,GO_0016763
GO_0002218,rdf-schema#subClassOf,GO_0045089
Na6534a1c0357437781344f252993b9f2,owl#someValuesFrom,GO_0003198
GO_0051726,rdf-schema#subClassOf,N2f352d1037ac40f89061d10e52ddd5d4
N9ebb6c8573e4405593d621c8c7727021,22-rdf-syntax-ns#rest,N587682704410464e87731cb9179553c7
GO_0016034,rdf-schema#subClassOf,GO_0016859
N8dc08c85b2954012ab0b704770eb19a5,22-rdf-syntax-ns#first,GO_0008283
Nc2624d7c78374b3c9b3781d7dcae76c4,owl#onProperty,RO_0002211
GO_0004161,rdf-schema#subClassOf,GO_0004659
N183fbdf67caf476b87e0a7735776b26d,owl#onProperty,RO_0002213
N4dd78e032b614908ad1f7149a1192b2e,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
Nb2cd0974b9bb4fe8836cfa57fa256b08,22-rdf-syntax-ns#rest,Nd84d08e80d384c1b98d606e46773102d
GO_0006636,rdf-schema#subClassOf,GO_0006633
GO_0000272,rdf-schema#subClassOf,GO_0009057
GO_0030030,oboInOwl#inSubset,go#goslim_prokaryote
GO_0009341,rdf-schema#subClassOf,GO_1902494
GO_1902324,rdf-schema#subClassOf,GO_0045723
GO_0018205,rdf-schema#subClassOf,GO_0018193
N41854f85873c40d091696828c75eb352,owl#onProperty,RO_0002211
GO_0008360,oboInOwl#hasAlternativeId,GO:0045788
GO_0015179,rdf-schema#subClassOf,GO_0015171
GO_0097747,rdf-schema#subClassOf,GO_0140098
Ned27e830a42343a3a3b92f00810e2981,owl#onProperty,BFO_0000050
GO_0071363,rdf-schema#subClassOf,GO_0071495
GO_0002181,oboInOwl#inSubset,go#goslim_pombe
Nd96e0b827d224ab9a0fc9cf68fb78afe,owl#someValuesFrom,GO_0072223
N385e3c3e987c4011a124b0441149acc6,owl#onProperty,RO_0002213
Na4012bd30d4d45cdadeed88d4c8bdb91,owl#someValuesFrom,GO_0003007
GO_0032296,rdf-schema#subClassOf,GO_0004540
GO_1900876,rdf-schema#subClassOf,GO_0043449
Ne98e9ff9d04b41c6a3ce2c8ccda87761,owl#onProperty,RO_0002213
N2415ad18362a4b109d238b72a501766e,22-rdf-syntax-ns#rest,N3cea4beb92c74f74bfe97249a38cf34d
N7660216b00ac4ec083cf44f128f041e8,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0019001,rdf-schema#subClassOf,GO_0017076
Nc32192b71d584fdf8a831cb5ec494a2c,owl#someValuesFrom,GO_0015768
GO_0046063,rdf-schema#subClassOf,GO_0009176
N916d9074510948dd9afaf864410eca02,owl#someValuesFrom,GO_0035697
Nc9ec3903b6cb41e1adc5ca422b44898f,22-rdf-syntax-ns#rest,N484a400a945b458fb1c766673250d2dd
GO_0005261,rdf-schema#subClassOf,GO_0008324
N8ce38ff2c8f14ef1bf0b62dc2d486e3e,22-rdf-syntax-ns#first,GO_0065007
GO_0098937,oboInOwl#inSubset,go#goslim_synapse
Ndabd128981504ef59b7c4971bec3797a,owl#someValuesFrom,GO_0006914
GO_0005607,rdf-schema#subClassOf,GO_0043256
GO_0022417,rdf-schema#subClassOf,GO_0006457
GO_0006171,rdf-schema#subClassOf,GO_0046058
GO_0030645,rdf-schema#subClassOf,GO_0006007
GO_0106379,rdf-schema#subClassOf,GO_0047429
N7db215b33d9442f58d346cb9027c5015,22-rdf-syntax-ns#first,Ne7c65c25a56c496a8997557b07b496a6
GO_0006470,rdf-schema#subClassOf,GO_0016311
N00849691832043cf84fe8ebd006923c5,owl#intersectionOf,N5f1735aa3dce45e2ac132de804ee83bf
N3fd9bf42a77b4301a4b515181d80f679,22-rdf-syntax-ns#rest,Nfc6d1bc1c3594af5b4836c8c651afecd
Nc20ad0d8f33f4af8bca742a92af0b9e8,22-rdf-syntax-ns#rest,N06341519e14045759799ea2aabaa0336
Na0670d96dbbf44488b487ae116f83172,owl#someValuesFrom,GO_0035772
GO_1902292,owl#equivalentClass,N17870dd8bb504bf7994439377f0728a9
GO_0006001,rdf-schema#subClassOf,GO_0006000
GO_0035254,rdf-schema#subClassOf,GO_0005102
GO_0004096,rdf-schema#subClassOf,GO_0004601
GO_0060802,rdf-schema#subClassOf,GO_0007267
N3c71f4eea4384800a3e219d0537f74b3,22-rdf-syntax-ns#first,GO_0065007
GO_0006511,oboInOwl#hasAlternativeId,GO:0043432
GO_1903970,rdf-schema#subClassOf,GO_0060761
N56f03018d3294302aa3ca2b9b0491d91,owl#someValuesFrom,GO_0071422
Ne4a1b3ee60ca4fa49aab1cf4edc4847a,22-rdf-syntax-ns#first,GO_0065007
Na32cb624a5804378be1dd347ad554b37,22-rdf-syntax-ns#rest,N645793adb28d4674b94230c78b84d7e8
N162a16dfba7b456d86a7ba64494d0294,owl#someValuesFrom,GO_0098794
GO_0038062,rdf-schema#subClassOf,GO_0038064
GO_0016863,rdf-schema#subClassOf,GO_0016860
GO_0034979,rdf-schema#subClassOf,GO_0033558
GO_0001960,owl#equivalentClass,Na2604fba212f4f2d80fa87e29638c0f2
GO_0070447,rdf-schema#subClassOf,GO_2000179
GO_0039019,rdf-schema#subClassOf,GO_0072006
GO_0019328,rdf-schema#subClassOf,GO_0019396
GO_2000889,rdf-schema#subClassOf,GO_0044042
GO_1990501,rdf-schema#subClassOf,GO_0035145
N9d4886f220b34cb6b7c033426a284fcb,owl#onProperty,BFO_0000050
GO_0016541,oboInOwl#consider,GO:0016539
GO_0038024,oboInOwl#inSubset,go#goslim_generic
N1685303765c84613aac4a452e1bbc797,owl#onProperty,RO_0002211
GO_0007033,oboInOwl#inSubset,go#goslim_pir
N1423443e653040db89058db7c3800ae9,owl#someValuesFrom,GO_0007498
GO_0000023,rdf-schema#subClassOf,GO_0005984
N34e6edc9b0c6496b82f877d6fed15f02,owl#intersectionOf,N76dff531c48547f28709188e275d63b4
GO_1901740,rdf-schema#subClassOf,GO_1901739
GO_0043660,rdf-schema#subClassOf,GO_0043659
GO_0001039,oboInOwl#hasAlternativeId,GO:0001037
GO_0003735,oboInOwl#hasAlternativeId,GO:0003738
N98361f6632564c939e7e6c2b54129e8a,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0070661,rdf-schema#subClassOf,GO_0008283
GO_0001976,owl#equivalentClass,N529e499526dc4799a10571e237676993
N8e4c0edfe74c44b5920aaa18dd5cfb9c,22-rdf-syntax-ns#first,GO_0065007
GO_1901948,rdf-schema#subClassOf,GO_1901947
GO_0046940,rdf-schema#subClassOf,GO_0009123
GO_0001960,rdf-schema#subClassOf,GO_0009968
GO_1900192,rdf-schema#subClassOf,N266424f648a846fe8a4125f8369eb183
GO_0071830,rdf-schema#subClassOf,GO_0034381
GO_0002790,rdf-schema#subClassOf,GO_0046903
N28a4e6ce5fae48be905e42ea9b2ec82c,owl#someValuesFrom,GO_0030901
GO_0035556,oboInOwl#hasAlternativeId,GO:0007242
GO_0012501,rdf-schema#subClassOf,GO_0008219
GO_0051276,oboInOwl#inSubset,go#goslim_drosophila
Nf92b238a2eca49e28e7a0f171fd4d829,owl#someValuesFrom,GO_0072191
N26fa00945bf04ca08c8f5e50b87dadc2,owl#onProperty,RO_0002212
GO_0019243,rdf-schema#subClassOf,GO_0061727
GO_0070042,rdf-schema#subClassOf,GO_0008170
Nb29aa0e52f82403da9ddd732d0c70986,owl#someValuesFrom,GO_0098712
N62a5bac45769426db2d86f2459f53fa9,22-rdf-syntax-ns#first,GO_0065007
N449cb8faa4d04f5080186744495c5c0a,22-rdf-syntax-ns#first,GO_0065007
GO_0032278,owl#equivalentClass,Nc31e4f06a39f45fd87d287362b26f8db
N0530cd5ce0ec4fb8a125529a19b1ee96,owl#onProperty,BFO_0000050
GO_0006888,rdf-schema#subClassOf,GO_0048193
GO_0006154,rdf-schema#subClassOf,GO_0046085
GO_1905953,owl#equivalentClass,N4bc45c3eb4a74192946ac4e05718d1f9
Nb744f899663a4953983ab088e2111196,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0002922,rdf-schema#subClassOf,GO_0050778
GO_1904555,rdf-schema#subClassOf,GO_0035524
N599cdf9f88474a60944b159f4d9c8141,owl#intersectionOf,Nc9e08e378daf4cd7b9bce0f2d3cae03e
N39e76e4dd74b4f1aadc1a934e5d2e4e4,22-rdf-syntax-ns#rest,N3e9d48f39f5749f2baeb2e68920e4994
GO_0022618,rdf-schema#subClassOf,GO_0065003
GO_0003747,oboInOwl#hasAlternativeId,GO:0003748
GO_0002601,owl#equivalentClass,Ndb0b3ccaacea4f16a01c470e2ac1bf88
N800f1376e12047fab88053d4c4619764,owl#onProperty,BFO_0000051
N2744836ca3d8474fba9680bc2c74b95e,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0019200,rdf-schema#subClassOf,Nafd04d56792946ba8e212142dd564ba6
GO_0061459,oboInOwl#hasAlternativeId,GO:0015181
Nf5743b37e7c14473802ac9ff3e0b59c8,owl#someValuesFrom,GO_0048699
GO_0009605,oboInOwl#inSubset,go#goslim_plant
N5d882267ad7e49c9adfc6df57dd67884,owl#onProperty,RO_0002212
GO_0006633,rdf-schema#subClassOf,GO_0072330
GO_0038063,rdf-schema#subClassOf,GO_0007169
GO_1904204,rdf-schema#subClassOf,N1af98471bffb47cf82b6d3ec5008eb85
GO_0035307,rdf-schema#subClassOf,GO_0035304
GO_0042710,oboInOwl#inSubset,go#goslim_pir
GO_0016417,rdf-schema#subClassOf,GO_0016747
Nc8b89abc631b441a9c0836c91c9502e3,owl#onProperty,RO_0002212
N35640d5908654e3dad112d604a36edd0,22-rdf-syntax-ns#first,N90bf2abac8b3465aa6005dd1d6680d07
GO_0001557,oboInOwl#consider,GO:0016049
GO_0072330,rdf-schema#subClassOf,GO_0046394
GO_0009939,rdf-schema#subClassOf,Ne81b7ec9599b4ff3919793809291e836
Nc389296c8f56432d8e410315aad93058,owl#onProperty,BFO_0000066
Na58190434f2c400ebc96a2f7af04aa8a,22-rdf-syntax-ns#rest,N32b1d386b7404031bd15a13b4262fa36
N364cbc8150e24032b94b752d7e95e01a,owl#someValuesFrom,GO_0002524
GO_0006808,oboInOwl#inSubset,go#goslim_metagenomics
N560a15be819a48b9a1c40878513e656c,22-rdf-syntax-ns#first,GO_0006915
GO_0046583,rdf-schema#subClassOf,GO_0015562
GO_0030659,rdf-schema#subClassOf,N135bc73b75084518a1e0c9dcff9021ae
GO_1903605,rdf-schema#subClassOf,GO_1903604
N19a52f1e982d4339b5d477e33cfeceb2,owl#someValuesFrom,GO_0001707
GO_2001257,rdf-schema#subClassOf,GO_1904062
GO_0043945,rdf-schema#subClassOf,N55cc39c85c404dd5ab6846449c8a4496
GO_0004768,oboInOwl#hasAlternativeId,GO:0043735
GO_0015675,rdf-schema#subClassOf,GO_0000041
N37346d20b7c942d18f93bfaac49c281f,22-rdf-syntax-ns#rest,N3d28b367d33a405596df24e81e702a32
GO_0004556,rdf-schema#subClassOf,GO_0016160
GO_0008168,oboInOwl#inSubset,go#goslim_drosophila
N9962af8d7b544abfac688fce4f5bf007,22-rdf-syntax-ns#rest,N701fdb148e42400bb9ab05e30c6c857a
GO_1901864,rdf-schema#subClassOf,GO_0016122
N04d63f191b884c3fb0bfbe5a1f81aeb1,owl#someValuesFrom,GO_0072359
GO_0140328,rdf-schema#subClassOf,GO_0140326
Nb8ad9c28f68e42dd82559328138102f6,owl#onProperty,RO_0002211
GO_0032704,owl#equivalentClass,N4336fd61a53f4a639feab6c9caecce62
Ncb57404a7e904d01921b4e0229fc2532,22-rdf-syntax-ns#first,N91678b27e0e442cd8478f4d7268e7fd2
GO_0016310,oboInOwl#inSubset,go#goslim_metagenomics
GO_0010557,rdf-schema#subClassOf,GO_0010556
GO_0072554,rdf-schema#subClassOf,GO_0061154
GO_0030522,rdf-schema#subClassOf,GO_0035556
Nf46a31617bec49a0a7a7480326557cfd,owl#onProperty,BFO_0000050
N01b82dbcba4c40f48997d8b604c416e8,owl#someValuesFrom,GO_0070783
GO_1905180,rdf-schema#subClassOf,GO_1905178
GO_0010008,rdf-schema#subClassOf,GO_0098588
GO_0030894,rdf-schema#subClassOf,N6e7b91d928ea42ff91fc51054e6f23dd
N993965b4f8a948e1b09efc60513ebcc9,22-rdf-syntax-ns#first,GO_0065007
N72268c93f5b142ef963cbc0eecc59881,owl#someValuesFrom,GO_0050886
GO_0046136,rdf-schema#subClassOf,N733d8aa5a7fc406c8e0adf570c7651f8
GO_0046928,rdf-schema#subClassOf,GO_0051588
GO_0015343,rdf-schema#subClassOf,Nda1432b097e346ab9e86b31da330ce2b
GO_0048519,rdf-schema#subClassOf,GO_0050789
N178c70b89cc046acb051489122df6e19,22-rdf-syntax-ns#first,N97b2cbafcc404f0b83443c8434b9c64b
N89fb60f613de4cbc827fb3fd1846efc6,owl#someValuesFrom,GO_0019954
GO_0005351,oboInOwl#hasAlternativeId,GO:0015542
Nd431554a72a241598ff8595ada3342f8,22-rdf-syntax-ns#first,Ndea51b08472a46acbac4da95679ea19d
N286d170060154475a4eb624f023b6e91,22-rdf-syntax-ns#rest,N00d37ca3fcb7462f82985a9c0a9a3623
N234cfdfbf40b427095d3871be8a7ba09,owl#someValuesFrom,GO_0051321
GO_0050867,rdf-schema#subClassOf,GO_0051240
GO_0046312,rdf-schema#subClassOf,GO_0042396
GO_0008922,rdf-schema#subClassOf,GO_0015645
GO_0055001,oboInOwl#hasAlternativeId,GO:0048747
GO_0020037,rdf-schema#subClassOf,GO_0046906
GO_0015171,oboInOwl#hasAlternativeId,GO:0015359
N956ffe94de1a43d4bbaee1d4a3c5ccae,22-rdf-syntax-ns#first,GO_0065007
GO_2001234,rdf-schema#subClassOf,GO_0043066
GO_0055040,rdf-schema#subClassOf,GO_0009288
GO_0009103,rdf-schema#subClassOf,GO_0000271
GO_0019725,oboInOwl#inSubset,go#goslim_euk_cellular_processes_ribbon
GO_2000339,rdf-schema#subClassOf,GO_0032682
N7e802f7f769f44c3ab8fb4e0dacb3631,owl#onProperty,BFO_0000050
GO_0000178,rdf-schema#subClassOf,Na29c8b7a9b9c4ab78e704d408da7ae75
N8865b79f5a1945cabf67b10bb16a2ac7,owl#intersectionOf,Nef9c36e5fcb24478928fb493e83d6588
Naedfb4709ad542fc8e32ff5f88c64017,owl#intersectionOf,N45fde55164b6464f97e2c81b7b15936d
N98bc60a64d9444caa54265e00b1aa630,owl#someValuesFrom,GO_0042119
GO_0042659,rdf-schema#subClassOf,N1b9f2cb9d442452897ac2004e157da7d
N4a9a070e275b48799940506d857e4779,owl#someValuesFrom,GO_0072576
Nce112c4442104f4b84fa7f63e79eedb3,owl#someValuesFrom,GO_0006629
GO_0004857,oboInOwl#hasAlternativeId,GO:0048551
GO_1902930,rdf-schema#subClassOf,GO_0009889
GO_0014831,rdf-schema#subClassOf,GO_0006939
Na3578a9f10cf46e69f315f6226c3c31a,owl#someValuesFrom,GO_0043144
GO_1900933,rdf-schema#subClassOf,GO_1900932
N218f9e3ee57b41c595b349fe85985df7,22-rdf-syntax-ns#rest,N44131b489ad94b4d806ac4bf4dad87a2
GO_0032412,owl#equivalentClass,N5c5cb4a24fce4a008f3890e316faa3ac
GO_0001808,rdf-schema#subClassOf,GO_0001807
GO_0002684,rdf-schema#subClassOf,N25986de4d9154b6eb4c0d1c9c20c2ff5
Ne164f608e34249c7abc9c1abc44a7de1,22-rdf-syntax-ns#first,N0de1528c680f4ae896ad738012eeee71
Ndf92ea3a06bc4eaf858fb989c0d268ad,22-rdf-syntax-ns#rest,Nca30f403643248ac99e6c6d234e98a08
GO_2000338,owl#equivalentClass,Nf40cdc933d954778a982c97dc95b8a18
GO_0009159,rdf-schema#subClassOf,GO_0009162
GO_0042726,rdf-schema#subClassOf,GO_1901564
GO_0009395,rdf-schema#subClassOf,GO_0006644
GO_0016418,rdf-schema#subClassOf,GO_0016407
GO_0030808,rdf-schema#subClassOf,GO_0009889
Nc88d8e6a57d14b3ea0de7a0ffc06e904,owl#onProperty,RO_0002211
GO_0009788,rdf-schema#subClassOf,Na8a57277386b414a9ab979d686e0b93e
Nc4fdc7479ab34cabbe87421899928189,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0048650,rdf-schema#subClassOf,GO_0048651
GO_0016781,rdf-schema#subClassOf,GO_0016772
GO_0015566,oboInOwl#hasAlternativeId,GO:0015555
GO_1903785,rdf-schema#subClassOf,GO_0015695
GO_1902551,owl#equivalentClass,Na23f853a212448648a44144fa92786fa
GO_1905416,owl#equivalentClass,N7406de824bb84e8fb76993966b699fe6
N627377310cb049b3948b98b71e6e0b6d,owl#onProperty,RO_0002211
GO_0044774,rdf-schema#subClassOf,GO_0007093
N6e4f38961458410288ef00a7913f01bb,owl#onProperty,RO_0002213
GO_0043066,oboInOwl#hasAlternativeId,GO:0006916
N48c3e1d1ec324cae8b8ecc51d438cd06,owl#someValuesFrom,GO_0003386
N3614320479194044bc47653d7c94fefe,22-rdf-syntax-ns#first,Ndd94e07dbf054b458de4d14c4a311822
GO_1904482,rdf-schema#subClassOf,GO_1901701
GO_0030677,rdf-schema#subClassOf,GO_1902555
GO_1903779,rdf-schema#subClassOf,GO_0008016
N7e1afd9fd0f04a1f93abf82b4673f673,owl#intersectionOf,Neeb2ab6ef8784318b7b4908e49ca23e5
GO_0075319,rdf-schema#subClassOf,GO_0075261
GO_0048523,rdf-schema#subClassOf,GO_0048519
GO_0019856,rdf-schema#subClassOf,GO_0006206
N00283c7104784275bb7f8eb1bcb56ee3,owl#intersectionOf,N87b50e19ebdc4de798aec76cca5aa7d0
GO_0046903,rdf-schema#subClassOf,GO_0006810
GO_1901607,rdf-schema#subClassOf,GO_0008652
Ne60b6e0edfae4215abef613a55cb68a6,22-rdf-syntax-ns#first,GO_0065007
GO_0045633,owl#equivalentClass,N862a417f09ff4306861d76c8fef0f506
Nc7ba91c85c384fd6bb8a8860be7f8633,owl#someValuesFrom,GO_0000902
GO_0015948,rdf-schema#subClassOf,GO_0015975
GO_0042221,oboInOwl#inSubset,go#goslim_candida
GO_0030659,rdf-schema#subClassOf,GO_0012506
N0c937a4f167d40ffabbcecc688ba2d97,22-rdf-syntax-ns#first,GO_0065007
GO_0016420,rdf-schema#subClassOf,GO_0016747
GO_0016596,rdf-schema#subClassOf,GO_1901681
GO_1902022,rdf-schema#subClassOf,GO_0015695
GO_0045787,rdf-schema#subClassOf,N56b5282df8814fdfbc173bbfc2bf3203
GO_0018909,rdf-schema#subClassOf,GO_0006790
GO_1905493,oboInOwl#inSubset,go#gocheck_do_not_annotate
Nb1b7a5312cdb446abf6a7bdb3d63939d,22-rdf-syntax-ns#first,N2847c30b117a469da5fca73890b4bdcd
GO_0099503,rdf-schema#subClassOf,GO_0031410
GO_1905023,oboInOwl#inSubset,go#gocheck_do_not_annotate
Nf8927f19333a4d5f841ed9261cc19213,owl#intersectionOf,Nb5ae86b26ba8464f888265df22e75e73
N1c12c9dc31684ce3a81587c84f9d0546,22-rdf-syntax-ns#rest,Ne5d01df4d8dd40ee9067b725e4ae3a91
N3ac61e1ec27940a78d6b4e223dc099a5,22-rdf-syntax-ns#first,GO_0065007
GO_0080134,owl#equivalentClass,Nbf3e3e343d244a3c93559c5594d6de67
GO_0045646,owl#equivalentClass,Ne69bcb8f65f14904800d7cbf2e9e48b1
GO_1904047,rdf-schema#subClassOf,GO_1901681
GO_0030416,rdf-schema#subClassOf,GO_1901160
GO_0030427,oboInOwl#inSubset,go#goslim_pir
N49666de77acf4af1b8ace91ff9418966,22-rdf-syntax-ns#first,GO_0065007
N1ef3257af23f4baf91285cd73ae10600,owl#onProperty,BFO_0000050
GO_0048588,rdf-schema#subClassOf,GO_0016049
GO_0003908,rdf-schema#subClassOf,GO_0008276
GO_0045335,rdf-schema#subClassOf,GO_0030139
Nb4c04a3ecfed47dabd121c971701002d,owl#onProperty,RO_0002212
GO_0051149,owl#equivalentClass,Ne7dcd9353e1a45518653eb93103ec56e
GO_0046219,rdf-schema#subClassOf,GO_0042401
Nd911244be8c04b7ba2cc88772e67eceb,owl#someValuesFrom,GO_0045143
GO_0015629,rdf-schema#subClassOf,GO_0005856
GO_0033045,rdf-schema#subClassOf,N9872cb51db8548519eb12efb015528a1
Nc99dc0f12e284907a9f18f178670d433,owl#someValuesFrom,GO_0006351
Nf48349f4b2cb4313a9fb1df1541c2bee,owl#someValuesFrom,GO_0032456
N6135f61ef6604e74b87669b4fbe45f48,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0031927,rdf-schema#subClassOf,N44e3b201779f4e78bf985f2e77f95b4b
GO_0045934,rdf-schema#subClassOf,GO_0009892
GO_0033044,owl#equivalentClass,Ne502aa4f9b054efd85c8ca94a0e732af
Na1080d452561495cbf70b768b12d6ccf,22-rdf-syntax-ns#first,Na1d9840f07d04fa38fc76b81f77e1b08
GO_0032253,rdf-schema#subClassOf,GO_0032252
GO_0035050,rdf-schema#subClassOf,Nb65a8393a6cf47e79df7013f7d222557
N7c821c441ee648ad9843461288f7c240,owl#onProperty,RO_0002211
GO_0006208,rdf-schema#subClassOf,GO_0006206
N14805aca74834fba934aa80a75e45ae2,owl#onProperty,BFO_0000050
GO_1901474,rdf-schema#subClassOf,Nffe7ed0862cd44f3adc47137db9d2ce9
Ndc045cd8e46649f389202b291f14288c,22-rdf-syntax-ns#first,Na29db15d46c848d4816cd2f07aa433f0
N67db9c49ae8a46b1a5e4e48e70985116,owl#someValuesFrom,GO_0002777
Nf17c44c21b31481d9ea2e2d4466ec021,owl#onProperty,RO_0002211
GO_1901740,owl#equivalentClass,Neb230e52ee6b496ab493d32e5600e806
N7ebed093bdd1458780805b828bd9f22a,owl#someValuesFrom,GO_0010256
GO_0034455,rdf-schema#subClassOf,N7b7021a089df4badbc99756003a3828f
GO_0030246,oboInOwl#inSubset,go#goslim_pir
GO_0031883,rdf-schema#subClassOf,GO_0001664
GO_0031644,rdf-schema#subClassOf,GO_0044057
N23740bdd4ef14900ae27166c7c284f79,owl#someValuesFrom,GO_0007409
GO_0002294,rdf-schema#subClassOf,GO_0002293
N4ad6841f0a0a4128ab917b9f0b2d3c95,22-rdf-syntax-ns#first,GO_0065007
