NAME,CONCEPTS,Vector_1,Vector_2,Vector_3,Vector_4,Vector_5,Vector_6,Vector_7,Vector_8,Vector_9,Vector_10,Vector_11,Vector_12,Vector_13,Vector_14,Vector_15,Vector_16,Vector_17,Vector_18,Vector_19,Vector_20,Vector_21,Vector_22,Vector_23,Vector_24,Vector_25,Vector_26,Vector_27,Vector_28,Vector_29,Vector_30,Vector_31,Vector_32,Vector_33,Vector_34,Vector_35,Vector_36,Vector_37,Vector_38,Vector_39,Vector_40,Vector_41,Vector_42,Vector_43,Vector_44,Vector_45,Vector_46,Vector_47,Vector_48,Vector_49,Vector_50,Vector_51,Vector_52,Vector_53,Vector_54,Vector_55,Vector_56,Vector_57,Vector_58,Vector_59,Vector_60,Vector_61,Vector_62,Vector_63,Vector_64,Vector_65,Vector_66,Vector_67,Vector_68,Vector_69,Vector_70,Vector_71,Vector_72,Vector_73,Vector_74,Vector_75,Vector_76,Vector_77,Vector_78,Vector_79,Vector_80,Vector_81,Vector_82,Vector_83,Vector_84,Vector_85,Vector_86,Vector_87,Vector_88,Vector_89,Vector_90,Vector_91,Vector_92,Vector_93,Vector_94,Vector_95,Vector_96,Vector_97,Vector_98,Vector_99,Vector_100,importance_value_1,importance_value_2,importance_value_3,importance_value_4,importance_value_5,importance_value_6,importance_value_7,importance_value_8,importance_value_9,importance_value_10,importance_value_11,importance_value_12,importance_value_13,importance_value_14,importance_value_15,importance_value_16,importance_value_17,importance_value_18,importance_value_19,importance_value_20
GSM496745,"['GO_0019290', 'GO_0046215', 'GO_0004323', 'GO_0033573', 'GO_0009237', 'GO_0034986', 'GO_1904432', 'GO_0140482', 'GO_0033214', 'GO_0004322']",0.47252117,-0.122825771,-0.337170678,-0.014485912,0.105970861,0.101143344,0.370645944,0.298278707,0.461169796,-0.417631104,-0.143817854,-0.477079186,0.32775272,0.545790366,-0.217345072,-0.954308989,0.054909933,-0.342023892,-0.747458677,-0.037233227,0.620513926,0.331611092,0.260307284,-0.033635322,-0.319837079,0.206751647,-0.308812139,0.244818479,0.197210077,-0.137050111,0.012211395,0.379044266,0.194724989,0.315386264,0.447268876,-0.259101061,-0.203854143,-0.419987709,-0.350730133,-0.326709176,0.287185811,0.27145197,-0.121315979,0.177604474,0.112171811,0.182892073,0.318573463,-0.022249038,0.500179157,-0.227792854,-0.649635799,-0.881971413,0.332440648,-0.352138398,0.270471744,0.083211484,-0.092993107,-0.163096374,-0.120987693,0.767598739,-0.042554712,-0.599554426,-0.000964865,-0.141791831,0.07730341,0.064078318,0.484667964,-0.183333826,-0.493966223,0.10498022,0.359977243,0.059351452,0.211996323,-0.123629463,0.135800221,0.160710764,0.13892072,-0.055939244,-0.314541989,-0.147875209,0.337751933,0.066114138,-0.238586441,-0.061286958,-0.110245088,-0.184196552,0.325283865,0.1134288,-0.341958838,-0.018576999,-0.255208582,0.144582568,-0.018974414,-0.666133432,-0.061759455,0.012834947,-0.078891793,0.086192091,-0.182644184,-0.229452033,"('SO_3667', 23.762605152526472)","('SO_0333', 21.69594169483037)","('SO_3669', 20.95158614456144)","('SO_3175', 20.68239626909079)","('SO_3181', 20.61060359294781)","('SO_1933', 19.706410184137855)","('SO_1476', 19.132665621997557)","('SO_1675', 18.72111397319209)","('SO_1191', 18.257591192925396)","('SO_3178', 17.711390287152202)","('SO_3586', 17.66344598816296)","('SO_1190', 17.494061301569502)","('SO_3190', 16.77713622815399)","('SO_1521', 16.67938486338707)","('SO_3764', 15.889712806571742)","('SO_2903', 15.566893409227502)","('SO_3905', 15.209404051108823)","('SO_2426', 15.184974347687831)","('SO_3188', 14.79125650052064)","('SO_2018', 14.318582304532296)"
GSM496746,"['GO_0019290', 'GO_0046215', 'GO_0004323', 'GO_0033573', 'GO_0009237', 'GO_0034986', 'GO_1904432', 'GO_0140482', 'GO_0033214', 'GO_0004322']",0.47252117,-0.122825771,-0.337170678,-0.014485912,0.105970861,0.101143344,0.370645944,0.298278707,0.461169796,-0.417631104,-0.143817854,-0.477079186,0.32775272,0.545790366,-0.217345072,-0.954308989,0.054909933,-0.342023892,-0.747458677,-0.037233227,0.620513926,0.331611092,0.260307284,-0.033635322,-0.319837079,0.206751647,-0.308812139,0.244818479,0.197210077,-0.137050111,0.012211395,0.379044266,0.194724989,0.315386264,0.447268876,-0.259101061,-0.203854143,-0.419987709,-0.350730133,-0.326709176,0.287185811,0.27145197,-0.121315979,0.177604474,0.112171811,0.182892073,0.318573463,-0.022249038,0.500179157,-0.227792854,-0.649635799,-0.881971413,0.332440648,-0.352138398,0.270471744,0.083211484,-0.092993107,-0.163096374,-0.120987693,0.767598739,-0.042554712,-0.599554426,-0.000964865,-0.141791831,0.07730341,0.064078318,0.484667964,-0.183333826,-0.493966223,0.10498022,0.359977243,0.059351452,0.211996323,-0.123629463,0.135800221,0.160710764,0.13892072,-0.055939244,-0.314541989,-0.147875209,0.337751933,0.066114138,-0.238586441,-0.061286958,-0.110245088,-0.184196552,0.325283865,0.1134288,-0.341958838,-0.018576999,-0.255208582,0.144582568,-0.018974414,-0.666133432,-0.061759455,0.012834947,-0.078891793,0.086192091,-0.182644184,-0.229452033,"('SO_0554', 18.036995234932398)","('SO_0237', 17.895847411397177)","('SO_3669', 16.969031071162377)","('SO_3764', 16.95585171634818)","('SO_2736', 16.84978021815873)","('SO_1793', 16.689254321684842)","('SO_1221', 16.67618408687064)","('SO_4681', 16.668017790111772)","('SO_2087', 16.39074398063423)","('SO_1207', 16.285650722768892)","('SO_0232', 16.266285850547604)","('SO_2480', 16.143507387474802)","('SO_0478', 16.07570229764292)","('SO_0666', 16.066481881415623)","('SO_2303', 15.676439589742843)","('SO_1828', 15.448424463411438)","('SO_1932', 15.236128571246006)","('SO_1794', 15.186986071665112)","('SO_2426', 15.124308395256193)","('SO_1816', 14.896113693207408)"
GSM496747,"['GO_0019290', 'GO_0046215', 'GO_0004323', 'GO_0033573', 'GO_0009237', 'GO_0034986', 'GO_1904432', 'GO_0140482', 'GO_0033214', 'GO_0004322']",0.47252117,-0.122825771,-0.337170678,-0.014485912,0.105970861,0.101143344,0.370645944,0.298278707,0.461169796,-0.417631104,-0.143817854,-0.477079186,0.32775272,0.545790366,-0.217345072,-0.954308989,0.054909933,-0.342023892,-0.747458677,-0.037233227,0.620513926,0.331611092,0.260307284,-0.033635322,-0.319837079,0.206751647,-0.308812139,0.244818479,0.197210077,-0.137050111,0.012211395,0.379044266,0.194724989,0.315386264,0.447268876,-0.259101061,-0.203854143,-0.419987709,-0.350730133,-0.326709176,0.287185811,0.27145197,-0.121315979,0.177604474,0.112171811,0.182892073,0.318573463,-0.022249038,0.500179157,-0.227792854,-0.649635799,-0.881971413,0.332440648,-0.352138398,0.270471744,0.083211484,-0.092993107,-0.163096374,-0.120987693,0.767598739,-0.042554712,-0.599554426,-0.000964865,-0.141791831,0.07730341,0.064078318,0.484667964,-0.183333826,-0.493966223,0.10498022,0.359977243,0.059351452,0.211996323,-0.123629463,0.135800221,0.160710764,0.13892072,-0.055939244,-0.314541989,-0.147875209,0.337751933,0.066114138,-0.238586441,-0.061286958,-0.110245088,-0.184196552,0.325283865,0.1134288,-0.341958838,-0.018576999,-0.255208582,0.144582568,-0.018974414,-0.666133432,-0.061759455,0.012834947,-0.078891793,0.086192091,-0.182644184,-0.229452033,"('SO_0544', 18.75009246998003)","('SO_1816', 18.74424383809772)","('SO_4062', 18.696869598814033)","('SO_0478', 17.410905345606913)","('SO_2736', 16.778136003518142)","('SO_2070', 16.644259671611593)","('SO_1200', 16.375475799194344)","('SO_0135', 16.3261437290907)","('SO_1207', 16.01890400909738)","('SO_1521', 15.87115885386502)","('SO_2426', 15.852307506739194)","('SO_0554', 15.688430187900458)","('SO_0818', 15.317734132668926)","('SO_0333', 14.878472478599225)","('SO_4056', 14.583521351618275)","('SO_1807', 14.55775259002015)","('SO_0704', 14.280556091859003)","('SO_2303', 14.148598661233793)","('SO_2052', 14.088294540926203)","('SO_0668', 14.067658196095874)"
GSM496748,"['GO_0019290', 'GO_0046215', 'GO_0004323', 'GO_0033573', 'GO_0009237', 'GO_0034986', 'GO_1904432', 'GO_0140482', 'GO_0004322', 'GO_0033214']",0.47252117,-0.122825771,-0.337170678,-0.014485912,0.105970861,0.101143344,0.370645944,0.298278707,0.461169796,-0.417631104,-0.143817854,-0.477079186,0.32775272,0.545790366,-0.217345072,-0.954308989,0.054909933,-0.342023892,-0.747458677,-0.037233227,0.620513926,0.331611092,0.260307284,-0.033635322,-0.319837079,0.206751647,-0.308812139,0.244818479,0.197210077,-0.137050111,0.012211395,0.379044266,0.194724989,0.315386264,0.447268876,-0.259101061,-0.203854143,-0.419987709,-0.350730133,-0.326709176,0.287185811,0.27145197,-0.121315979,0.177604474,0.112171811,0.182892073,0.318573463,-0.022249038,0.500179157,-0.227792854,-0.649635799,-0.881971413,0.332440648,-0.352138398,0.270471744,0.083211484,-0.092993107,-0.163096374,-0.120987693,0.767598739,-0.042554712,-0.599554426,-0.000964865,-0.141791831,0.07730341,0.064078318,0.484667964,-0.183333826,-0.493966223,0.10498022,0.359977243,0.059351452,0.211996323,-0.123629463,0.135800221,0.160710764,0.13892072,-0.055939244,-0.314541989,-0.147875209,0.337751933,0.066114138,-0.238586441,-0.061286958,-0.110245088,-0.184196552,0.325283865,0.1134288,-0.341958838,-0.018576999,-0.255208582,0.144582568,-0.018974414,-0.666133432,-0.061759455,0.012834947,-0.078891793,0.086192091,-0.182644184,-0.229452033,"('SO_0333', 24.199096548722384)","('SO_3403', 23.509966586457924)","('SO_2002', 22.67766996877399)","('SO_1200', 20.948542001318096)","('SO_2841', 20.439510834575415)","('SO_3585', 20.284284008892232)","('SO_1933', 19.744760887456426)","('SO_1190', 19.59308533331791)","('SO_3764', 19.3838352972312)","('SO_2736', 18.840007296446668)","('SO_1221', 18.535674592722938)","('SO_0704', 17.79201095749865)","('SO_2426', 17.746906362358825)","('SO_2112', 17.51428964448533)","('SO_1065', 17.035494514755595)","('SO_3190', 16.947694152748273)","('SO_3340', 16.748619465665882)","('SO_3184', 16.646463022582175)","('SO_3668', 16.637080327318472)","('SO_4105', 16.595094615267982)"
GSM496749,"['GO_0019290', 'GO_0046215', 'GO_0004323', 'GO_0033573', 'GO_0009237', 'GO_0034986', 'GO_1904432', 'GO_0140482', 'GO_0004322', 'GO_0033214']",0.47252117,-0.122825771,-0.337170678,-0.014485912,0.105970861,0.101143344,0.370645944,0.298278707,0.461169796,-0.417631104,-0.143817854,-0.477079186,0.32775272,0.545790366,-0.217345072,-0.954308989,0.054909933,-0.342023892,-0.747458677,-0.037233227,0.620513926,0.331611092,0.260307284,-0.033635322,-0.319837079,0.206751647,-0.308812139,0.244818479,0.197210077,-0.137050111,0.012211395,0.379044266,0.194724989,0.315386264,0.447268876,-0.259101061,-0.203854143,-0.419987709,-0.350730133,-0.326709176,0.287185811,0.27145197,-0.121315979,0.177604474,0.112171811,0.182892073,0.318573463,-0.022249038,0.500179157,-0.227792854,-0.649635799,-0.881971413,0.332440648,-0.352138398,0.270471744,0.083211484,-0.092993107,-0.163096374,-0.120987693,0.767598739,-0.042554712,-0.599554426,-0.000964865,-0.141791831,0.07730341,0.064078318,0.484667964,-0.183333826,-0.493966223,0.10498022,0.359977243,0.059351452,0.211996323,-0.123629463,0.135800221,0.160710764,0.13892072,-0.055939244,-0.314541989,-0.147875209,0.337751933,0.066114138,-0.238586441,-0.061286958,-0.110245088,-0.184196552,0.325283865,0.1134288,-0.341958838,-0.018576999,-0.255208582,0.144582568,-0.018974414,-0.666133432,-0.061759455,0.012834947,-0.078891793,0.086192091,-0.182644184,-0.229452033,"('SO_2426', 21.571946442069535)","('SO_3585', 21.41339486749188)","('SO_2002', 21.339419492250887)","('SO_3545', 20.421008090785797)","('SO_1221', 20.337041907068134)","('SO_1933', 19.876982383335214)","('SO_0333', 18.98485156653653)","('SO_3178', 18.82397886129171)","('SO_1207', 17.820732574011032)","('SO_2736', 17.816511363058467)","('SO_3340', 17.107827425503846)","('SO_3190', 17.07475413788335)","('SO_2264', 16.807219925966773)","('SO_3772', 16.79902160406165)","('SO_1191', 16.66077247386503)","('SO_2347', 16.308763021777853)","('SO_1190', 16.08540127641062)","('SO_0234', 16.082593936243832)","('SO_1932', 16.026898916503214)","('SO_3669', 15.890276381925567)"
GSM496750,"['GO_0019290', 'GO_0046215', 'GO_0004323', 'GO_0033573', 'GO_0009237', 'GO_0034986', 'GO_1904432', 'GO_0140482', 'GO_0004322', 'GO_0033214']",0.47252117,-0.122825771,-0.337170678,-0.014485912,0.105970861,0.101143344,0.370645944,0.298278707,0.461169796,-0.417631104,-0.143817854,-0.477079186,0.32775272,0.545790366,-0.217345072,-0.954308989,0.054909933,-0.342023892,-0.747458677,-0.037233227,0.620513926,0.331611092,0.260307284,-0.033635322,-0.319837079,0.206751647,-0.308812139,0.244818479,0.197210077,-0.137050111,0.012211395,0.379044266,0.194724989,0.315386264,0.447268876,-0.259101061,-0.203854143,-0.419987709,-0.350730133,-0.326709176,0.287185811,0.27145197,-0.121315979,0.177604474,0.112171811,0.182892073,0.318573463,-0.022249038,0.500179157,-0.227792854,-0.649635799,-0.881971413,0.332440648,-0.352138398,0.270471744,0.083211484,-0.092993107,-0.163096374,-0.120987693,0.767598739,-0.042554712,-0.599554426,-0.000964865,-0.141791831,0.07730341,0.064078318,0.484667964,-0.183333826,-0.493966223,0.10498022,0.359977243,0.059351452,0.211996323,-0.123629463,0.135800221,0.160710764,0.13892072,-0.055939244,-0.314541989,-0.147875209,0.337751933,0.066114138,-0.238586441,-0.061286958,-0.110245088,-0.184196552,0.325283865,0.1134288,-0.341958838,-0.018576999,-0.255208582,0.144582568,-0.018974414,-0.666133432,-0.061759455,0.012834947,-0.078891793,0.086192091,-0.182644184,-0.229452033,"('SO_1060', 43.94859298758562)","('SO_0139', 32.81827292656215)","('SO_2002', 32.36100617680228)","('SO_3586', 29.92717440659302)","('SO_3764', 28.875292147811276)","('SO_0752', 28.626496577463474)","('SO_1827', 28.262763914840196)","('SO_3545', 26.123583420751807)","('SO_3178', 25.846786537262897)","('SO_3667', 25.303651473483725)","('SO_1933', 24.820558143342296)","('SO_1521', 24.730465420512658)","('SO_1828', 24.579518066146857)","('SO_0753', 24.061217573915098)","('SO_2907', 23.983287722782986)","('SO_1207', 23.90206187270167)","('SO_2347', 22.752170185119535)","('SO_3156', 22.532808014321404)","('SO_3183', 22.251725818488232)","('SO_1327', 22.099151837124676)"
GSM496751,"['GO_0019290', 'GO_0046215', 'GO_0004323', 'GO_0033573', 'GO_0009237', 'GO_0034986', 'GO_1904432', 'GO_0140482', 'GO_0004322', 'GO_0033214']",0.47252117,-0.122825771,-0.337170678,-0.014485912,0.105970861,0.101143344,0.370645944,0.298278707,0.461169796,-0.417631104,-0.143817854,-0.477079186,0.32775272,0.545790366,-0.217345072,-0.954308989,0.054909933,-0.342023892,-0.747458677,-0.037233227,0.620513926,0.331611092,0.260307284,-0.033635322,-0.319837079,0.206751647,-0.308812139,0.244818479,0.197210077,-0.137050111,0.012211395,0.379044266,0.194724989,0.315386264,0.447268876,-0.259101061,-0.203854143,-0.419987709,-0.350730133,-0.326709176,0.287185811,0.27145197,-0.121315979,0.177604474,0.112171811,0.182892073,0.318573463,-0.022249038,0.500179157,-0.227792854,-0.649635799,-0.881971413,0.332440648,-0.352138398,0.270471744,0.083211484,-0.092993107,-0.163096374,-0.120987693,0.767598739,-0.042554712,-0.599554426,-0.000964865,-0.141791831,0.07730341,0.064078318,0.484667964,-0.183333826,-0.493966223,0.10498022,0.359977243,0.059351452,0.211996323,-0.123629463,0.135800221,0.160710764,0.13892072,-0.055939244,-0.314541989,-0.147875209,0.337751933,0.066114138,-0.238586441,-0.061286958,-0.110245088,-0.184196552,0.325283865,0.1134288,-0.341958838,-0.018576999,-0.255208582,0.144582568,-0.018974414,-0.666133432,-0.061759455,0.012834947,-0.078891793,0.086192091,-0.182644184,-0.229452033,"('SO_3743', 35.292626535131156)","('SO_0139', 32.995945775674215)","('SO_3586', 30.055172084509145)","('SO_1521', 29.788778956659865)","('SO_2781', 28.587305265865602)","('SO_1060', 27.520618410047422)","('SO_0223', 27.358755410939764)","('SO_3585', 27.28244252843259)","('SO_3403', 27.079115647762734)","('SO_3545', 26.491194778939768)","('SO_3426', 24.858797554021113)","('SO_1828', 24.1558464679924)","('SO_0222', 23.733555993138335)","('SO_1826', 23.343003419896704)","('SO_1933', 23.206955064643115)","('SO_3667', 21.941821082851252)","('SO_0052', 21.88330752334169)","('SO_1795', 21.709633380241197)","('SO_3652', 21.473583064394315)","('SO_1126', 20.064215932889528)"
GSM496752,"['GO_0019290', 'GO_0046215', 'GO_0004323', 'GO_0033573', 'GO_0009237', 'GO_0034986', 'GO_1904432', 'GO_0140482', 'GO_0033214', 'GO_0004322']",0.47252117,-0.122825771,-0.337170678,-0.014485912,0.105970861,0.101143344,0.370645944,0.298278707,0.461169796,-0.417631104,-0.143817854,-0.477079186,0.32775272,0.545790366,-0.217345072,-0.954308989,0.054909933,-0.342023892,-0.747458677,-0.037233227,0.620513926,0.331611092,0.260307284,-0.033635322,-0.319837079,0.206751647,-0.308812139,0.244818479,0.197210077,-0.137050111,0.012211395,0.379044266,0.194724989,0.315386264,0.447268876,-0.259101061,-0.203854143,-0.419987709,-0.350730133,-0.326709176,0.287185811,0.27145197,-0.121315979,0.177604474,0.112171811,0.182892073,0.318573463,-0.022249038,0.500179157,-0.227792854,-0.649635799,-0.881971413,0.332440648,-0.352138398,0.270471744,0.083211484,-0.092993107,-0.163096374,-0.120987693,0.767598739,-0.042554712,-0.599554426,-0.000964865,-0.141791831,0.07730341,0.064078318,0.484667964,-0.183333826,-0.493966223,0.10498022,0.359977243,0.059351452,0.211996323,-0.123629463,0.135800221,0.160710764,0.13892072,-0.055939244,-0.314541989,-0.147875209,0.337751933,0.066114138,-0.238586441,-0.061286958,-0.110245088,-0.184196552,0.325283865,0.1134288,-0.341958838,-0.018576999,-0.255208582,0.144582568,-0.018974414,-0.666133432,-0.061759455,0.012834947,-0.078891793,0.086192091,-0.182644184,-0.229452033,"('SO_2781', 24.43460749972064)","('SO_1521', 23.70655154739246)","('SO_3585', 21.556867835988587)","('SO_2264', 18.59452908248238)","('SO_2302', 18.234073539655117)","('SO_3545', 18.184573585645637)","('SO_1126', 17.827288785335444)","('SO_3667', 17.753897544321223)","('SO_3896', 16.757867282297667)","('SO_1933', 16.567646668776824)","('SO_3587', 16.31139990417345)","('SO_3178', 16.16431905104017)","('SO_3764', 16.05114011594816)","('SO_3340', 15.641134462243295)","('SO_1207', 15.288392583652746)","('SO_2426', 15.142117743104858)","('SO_0668', 15.035491603613707)","('SO_2266', 15.005066819869116)","('SO_0231', 14.995771530074045)","('SO_0333', 14.691409224319832)"
GSM496753,"['GO_0019290', 'GO_0046215', 'GO_0004323', 'GO_0033573', 'GO_0009237', 'GO_0034986', 'GO_1904432', 'GO_0140482', 'GO_0033214', 'GO_0004322']",0.47252117,-0.122825771,-0.337170678,-0.014485912,0.105970861,0.101143344,0.370645944,0.298278707,0.461169796,-0.417631104,-0.143817854,-0.477079186,0.32775272,0.545790366,-0.217345072,-0.954308989,0.054909933,-0.342023892,-0.747458677,-0.037233227,0.620513926,0.331611092,0.260307284,-0.033635322,-0.319837079,0.206751647,-0.308812139,0.244818479,0.197210077,-0.137050111,0.012211395,0.379044266,0.194724989,0.315386264,0.447268876,-0.259101061,-0.203854143,-0.419987709,-0.350730133,-0.326709176,0.287185811,0.27145197,-0.121315979,0.177604474,0.112171811,0.182892073,0.318573463,-0.022249038,0.500179157,-0.227792854,-0.649635799,-0.881971413,0.332440648,-0.352138398,0.270471744,0.083211484,-0.092993107,-0.163096374,-0.120987693,0.767598739,-0.042554712,-0.599554426,-0.000964865,-0.141791831,0.07730341,0.064078318,0.484667964,-0.183333826,-0.493966223,0.10498022,0.359977243,0.059351452,0.211996323,-0.123629463,0.135800221,0.160710764,0.13892072,-0.055939244,-0.314541989,-0.147875209,0.337751933,0.066114138,-0.238586441,-0.061286958,-0.110245088,-0.184196552,0.325283865,0.1134288,-0.341958838,-0.018576999,-0.255208582,0.144582568,-0.018974414,-0.666133432,-0.061759455,0.012834947,-0.078891793,0.086192091,-0.182644184,-0.229452033,"('SO_3183', 24.149882313996955)","('SO_1828', 23.680418028282666)","('SO_1060', 22.580106707330287)","('SO_0554', 22.513629765663616)","('SO_1327', 21.720754043877903)","('SO_2112', 20.58031290578267)","('SO_1797', 20.54177026798505)","('SO_2277', 18.38997124840171)","('SO_0241', 17.90857961209219)","('SO_1201', 17.488312502270762)","('SO_4492', 16.70154988840172)","('SO_3930', 16.487278371854092)","('SO_3667', 15.679247659651715)","('SO_1207', 15.649168357032666)","('SO_1629', 15.241629640901714)","('SO_2569', 15.235774123937428)","('SO_3340', 15.15430429423505)","('SO_2007', 14.840880277806475)","('SO_3545', 14.777512104354097)","('SO_0222', 14.669305800425525)"
GSM496754,"['GO_0019290', 'GO_0046215', 'GO_0004323', 'GO_0033573', 'GO_0009237', 'GO_0034986', 'GO_1904432', 'GO_0140482', 'GO_0033214', 'GO_0004322']",0.47252117,-0.122825771,-0.337170678,-0.014485912,0.105970861,0.101143344,0.370645944,0.298278707,0.461169796,-0.417631104,-0.143817854,-0.477079186,0.32775272,0.545790366,-0.217345072,-0.954308989,0.054909933,-0.342023892,-0.747458677,-0.037233227,0.620513926,0.331611092,0.260307284,-0.033635322,-0.319837079,0.206751647,-0.308812139,0.244818479,0.197210077,-0.137050111,0.012211395,0.379044266,0.194724989,0.315386264,0.447268876,-0.259101061,-0.203854143,-0.419987709,-0.350730133,-0.326709176,0.287185811,0.27145197,-0.121315979,0.177604474,0.112171811,0.182892073,0.318573463,-0.022249038,0.500179157,-0.227792854,-0.649635799,-0.881971413,0.332440648,-0.352138398,0.270471744,0.083211484,-0.092993107,-0.163096374,-0.120987693,0.767598739,-0.042554712,-0.599554426,-0.000964865,-0.141791831,0.07730341,0.064078318,0.484667964,-0.183333826,-0.493966223,0.10498022,0.359977243,0.059351452,0.211996323,-0.123629463,0.135800221,0.160710764,0.13892072,-0.055939244,-0.314541989,-0.147875209,0.337751933,0.066114138,-0.238586441,-0.061286958,-0.110245088,-0.184196552,0.325283865,0.1134288,-0.341958838,-0.018576999,-0.255208582,0.144582568,-0.018974414,-0.666133432,-0.061759455,0.012834947,-0.078891793,0.086192091,-0.182644184,-0.229452033,"('SO_0753', 21.11041155872886)","('SO_2881', 20.01763157223357)","('SO_1828', 19.83149604157234)","('SO_0139', 19.667511268505223)","('SO_0842', 19.624960163317034)","('SO_3545', 17.94629522270178)","('SO_3667', 17.64593753922267)","('SO_1825', 17.103243525107782)","('SO_0242', 16.685646515199398)","('SO_3183', 16.66400406171008)","('SO_0052', 16.34994716430931)","('SO_1489', 15.94729779390753)","('SO_1698', 15.799089021303276)","('SO_2569', 15.644451806476239)","('SO_3420', 15.587942041872989)","('SO_2302', 15.587547228693946)","('SO_3764', 15.479950235815021)","('SO_3585', 15.39782929139489)","('SO_4492', 15.28737110990457)","('SO_1327', 14.665122258002315)"
GSM496755,"['GO_0019290', 'GO_0046215', 'GO_0004323', 'GO_0033573', 'GO_0009237', 'GO_0034986', 'GO_1904432', 'GO_0140482', 'GO_0033214', 'GO_0004322']",0.47252117,-0.122825771,-0.337170678,-0.014485912,0.105970861,0.101143344,0.370645944,0.298278707,0.461169796,-0.417631104,-0.143817854,-0.477079186,0.32775272,0.545790366,-0.217345072,-0.954308989,0.054909933,-0.342023892,-0.747458677,-0.037233227,0.620513926,0.331611092,0.260307284,-0.033635322,-0.319837079,0.206751647,-0.308812139,0.244818479,0.197210077,-0.137050111,0.012211395,0.379044266,0.194724989,0.315386264,0.447268876,-0.259101061,-0.203854143,-0.419987709,-0.350730133,-0.326709176,0.287185811,0.27145197,-0.121315979,0.177604474,0.112171811,0.182892073,0.318573463,-0.022249038,0.500179157,-0.227792854,-0.649635799,-0.881971413,0.332440648,-0.352138398,0.270471744,0.083211484,-0.092993107,-0.163096374,-0.120987693,0.767598739,-0.042554712,-0.599554426,-0.000964865,-0.141791831,0.07730341,0.064078318,0.484667964,-0.183333826,-0.493966223,0.10498022,0.359977243,0.059351452,0.211996323,-0.123629463,0.135800221,0.160710764,0.13892072,-0.055939244,-0.314541989,-0.147875209,0.337751933,0.066114138,-0.238586441,-0.061286958,-0.110245088,-0.184196552,0.325283865,0.1134288,-0.341958838,-0.018576999,-0.255208582,0.144582568,-0.018974414,-0.666133432,-0.061759455,0.012834947,-0.078891793,0.086192091,-0.182644184,-0.229452033,"('SO_0231', 16.44176928326624)","('SO_2426', 15.598906982266646)","('SO_0668', 15.008300892157855)","('SO_4062', 13.62905378801946)","('SO_1932', 13.401055137017986)","('SO_1428', 12.69821038644537)","('SO_0333', 12.642612514082966)","('SO_3343', 12.591463063758207)","('SO_2907', 12.461218841817155)","('SO_3184', 12.456277268591139)","('SO_2018', 12.107234530511555)","('SO_4681', 12.055097603089932)","('SO_1324', 11.913921124543709)","('SO_0805', 11.89936182082506)","('SO_0279', 11.882187060028972)","('SO_2345', 11.740869091382603)","('SO_0433', 11.709024308881194)","('SO_4705', 11.701221592536942)","('SO_4527', 11.592695988670785)","('SO_2136', 11.556633147382065)"
GSM496756,"['GO_0110075', 'GO_0004323', 'GO_0033573', 'GO_0019290', 'GO_0004322', 'GO_0061840', 'GO_0160020', 'GO_1905862', 'GO_0046215', 'GO_0140641']",0.46988281,-0.179814201,-0.33314273,0.059266614,0.093472737,0.091285968,0.360639562,0.180992385,0.419465907,-0.327635254,-0.153702318,-0.397366963,0.139401583,0.638830369,-0.047458921,-0.784352565,-0.096390815,-0.270778466,-0.590513899,0.049293097,0.526455341,0.416566631,0.251377002,-0.013220713,-0.391755588,0.082391007,-0.263161613,0.21575108,0.073577578,-0.219885991,0.088141835,0.406821675,0.156585528,0.206097611,0.415371472,-0.27926795,-0.087600157,-0.42320073,-0.349780003,-0.185065493,0.174928845,0.354166892,-0.115132073,0.301664984,0.149508966,0.137509116,0.32562383,0.024722017,0.462125603,-0.154231624,-0.663280886,-0.74421005,0.49790687,-0.352510325,0.253893019,0.088929736,-0.077859553,-0.094618646,0.001188996,0.527176919,-0.167838776,-0.552916882,0.030212565,-0.162385276,-0.030730504,0.007461932,0.456629171,-0.095496996,-0.390781067,0.133010186,0.230078483,0.072639261,0.166421323,-0.1515831,0.109706152,0.124934193,0.169969283,0.043997564,-0.309608312,-0.145901274,0.300078787,-0.004954515,-0.192690833,-0.032001419,-0.10509967,-0.259330753,0.451626493,0.12702884,-0.348559786,0.075729936,-0.354836414,0.140128315,0.052591183,-0.69548256,-0.052520557,0.034731848,-0.001875174,0.221469176,-0.141824194,-0.215403048,"('SO_3586', 33.90579022328218)","('SO_2781', 32.675718353548234)","('SO_2277', 29.803605668729986)","('SO_1489', 29.73485858357685)","('SO_1200', 28.105561569180097)","('SO_3545', 27.076077866798038)","('SO_2569', 24.66480981317778)","('SO_0222', 24.25826358432163)","('SO_0223', 24.131358083293783)","('SO_3234', 23.674237250014595)","('SO_1828', 23.587222792654188)","('SO_0624', 23.2426954003603)","('SO_1191', 22.785995499203302)","('SO_0226', 22.731133681206387)","('SO_3403', 22.02770195654205)","('SO_0417', 21.63801396624274)","('SO_3930', 21.560400835325495)","('SO_2305', 21.456052745766332)","('SO_3183', 21.38616552343996)","('SO_1698', 21.192837127216446)"
