subject,predicate,object
N590b3d9353984c05b222ae93664a367a,owl#someValuesFrom,GO_0080112
GO_0030001,oboInOwl#hasAlternativeId,GO:0070839
GO_0004768,oboInOwl#hasAlternativeId,GO:0016214
GO_0009206,rdf-schema#subClassOf,GO_0009145
Nb5bf25a8b402422bbdd8132c249d2b5d,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
N9872cb51db8548519eb12efb015528a1,owl#onProperty,RO_0002211
GO_0051938,rdf-schema#subClassOf,GO_0015800
N465b9e2efffb4ec9ae1b9be0022e71bf,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
N13ee506e44314a7d960acf3e74cd3d7e,owl#someValuesFrom,GO_0016043
GO_0033194,rdf-schema#subClassOf,GO_0006979
GO_0043293,rdf-schema#subClassOf,GO_0032991
N1280803cc25c4d24be3e36340959bc60,owl#onProperty,RO_0002211
N37493936c74240769e10f66a0e7bb10f,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0070920,owl#equivalentClass,N23e059a3fad8459eb5f222370e0b7fbb
GO_0031327,rdf-schema#subClassOf,GO_0009890
GO_0016265,oboInOwl#consider,GO:0012501
Nc6ebb08a5ade48c3a27ea553a539768b,owl#onProperty,RO_0002213
GO_0032386,rdf-schema#subClassOf,GO_0051049
Nfa9c759ca51a43248e06ec453b202c6f,owl#someValuesFrom,GO_0006352
GO_0072666,rdf-schema#subClassOf,GO_0072665
GO_0006024,rdf-schema#subClassOf,GO_0030203
GO_0030968,rdf-schema#subClassOf,GO_0035556
GO_0005198,oboInOwl#inSubset,go#goslim_candida
N727c0c4525ea421c884e94015ce6c5e6,22-rdf-syntax-ns#rest,Nefe0d78acf5f4be8a5ad2e328f085fa2
GO_0009439,rdf-schema#subClassOf,GO_1901564
GO_0003697,oboInOwl#hasAlternativeId,GO:0003699
GO_0045275,oboInOwl#hasAlternativeId,GO:0045285
N253caf301638490ca2294cf6018c1344,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0004084,rdf-schema#subClassOf,GO_0008483
GO_1901564,oboInOwl#inSubset,go#gocheck_do_not_annotate
Na39428ea3d2c4ba194acf9175f213219,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0043410,rdf-schema#subClassOf,GO_1902533
GO_0051216,rdf-schema#subClassOf,Nb112c46ad3b544b1ab1312b975968a73
Nb82f1a00d04a48ecad950cdb91203b2b,owl#onProperty,BFO_0000050
GO_0006368,rdf-schema#subClassOf,GO_0006354
GO_0046952,rdf-schema#subClassOf,GO_0044248
N7883193ec0c84edd966b00642786e89f,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0006457,oboInOwl#inSubset,go#goslim_prokaryote
Nc7e4fef4acdc489bad8aa3d8098a945c,owl#onProperty,BFO_0000051
Nc8e75491c9204fb8a558e47b1cfbcd75,owl#onProperty,BFO_0000050
GO_0000819,rdf-schema#subClassOf,GO_0051276
GO_0051329,rdf-schema#subClassOf,GO_0098763
N542b1743b0c446ec9e0a5a29d4dfdd96,owl#onProperty,BFO_0000050
GO_0071774,rdf-schema#subClassOf,GO_0070848
GO_0006486,rdf-schema#subClassOf,GO_0043413
GO_0070918,rdf-schema#subClassOf,GO_0006396
GO_0042910,oboInOwl#hasAlternativeId,GO:0015239
GO_0051653,rdf-schema#subClassOf,GO_0051640
GO_0000103,oboInOwl#hasAlternativeId,GO:0019378
N7d623f3006884785aa0cbfffc8512834,owl#someValuesFrom,GO_0016595
Nc76f515cf567403dbfd2a19f8dd77c2d,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0004575,rdf-schema#subClassOf,GO_0004564
N683b28a73b804a56b7a85ad73cae62f3,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
Na50ceb45216d416c95e7cb11945375a2,owl#someValuesFrom,GO_0003824
GO_0009063,rdf-schema#subClassOf,GO_0009056
GO_0046952,rdf-schema#subClassOf,GO_0044282
Ne64127aa548f4ec99cf5abe3e87c7b37,owl#someValuesFrom,GO_0044772
GO_0015496,rdf-schema#subClassOf,GO_0015489
GO_0019941,rdf-schema#subClassOf,GO_0051603
GO_0042130,rdf-schema#subClassOf,GO_0050868
Nb0eea21b63ff44078026a32f9403ffb6,owl#onProperty,BFO_0000051
GO_0061564,rdf-schema#subClassOf,GO_0031175
GO_0015800,rdf-schema#subClassOf,GO_0006865
Ne9cfe1088eac4938807b46f4a0c9d4bb,owl#someValuesFrom,GO_0004672
GO_0006650,rdf-schema#subClassOf,GO_0046486
N54c6b92879bc4851a6d1e28a2ee27313,22-rdf-syntax-ns#first,GO_0065007
N78a4335ce3ac4b8aa92db1e353f19927,22-rdf-syntax-ns#first,GO_0065007
N013e989a761a4244b395269564dffeb9,owl#someValuesFrom,GO_1904659
Nd6faec4c59a145afbc69a9b8d9ec57f5,22-rdf-syntax-ns#rest,Nc08ed57370a440cba4c0b4b72a562dad
GO_0030193,rdf-schema#subClassOf,GO_0032101
GO_0060425,rdf-schema#subClassOf,Nd30ba163124443998f1c87061e99f03f
GO_1903338,rdf-schema#subClassOf,GO_0050794
N9d5d41d1a99d4f1bbebf8ddc74a783b1,owl#onProperty,RO_0002211
GO_0008982,oboInOwl#hasAlternativeId,GO:0015456
Ncf88eaf7acea43eca3da36d8e32b7ad9,owl#onProperty,BFO_0000050
N7eb5ca909cb840fcac62c2b08e01ea9f,owl#someValuesFrom,GO_0070227
GO_0044420,oboInOwl#consider,GO:0031012
GO_0061047,rdf-schema#subClassOf,N56d097bec78343d58f421c7e665c120d
Na88cde8aaa694e9799238fa07f0da876,owl#intersectionOf,N37dff00e212b4771a63ce426682cc535
GO_0051235,rdf-schema#subClassOf,GO_0051179
GO_0032991,rdf-schema#subClassOf,GO_0005575
GO_0009268,rdf-schema#subClassOf,GO_0009628
GO_0070233,owl#equivalentClass,N2fc37e4dcdb94b85b3b4dcab1e26cdd9
Ncff7295bc8d7464e8b99bd262ab931e4,owl#onProperty,RO_0002213
GO_0005355,rdf-schema#subClassOf,GO_0055056
Nbd90f13a14064c13a2e2e8ac4892f52c,22-rdf-syntax-ns#first,N1052b858afda4e5a9c7de3987ccd508d
GO_0001588,oboInOwl#hasAlternativeId,GO:0001589
GO_0031344,owl#equivalentClass,N58ca051adbf4422e90e84bc6c9c1959c
GO_0032356,rdf-schema#subClassOf,GO_0003684
Ncfcf7a1f0cdb432b912addc068f5bce5,22-rdf-syntax-ns#first,Nf25cf7e273cb449a94154d57fb39efcb
N1f0cbf6b935d466e8bc8b38d2ba22cab,owl#someValuesFrom,GO_0030366
GO_1903046,oboInOwl#inSubset,go#goslim_pombe
Ncbd934cf929f46039ca1b6e12b0a8060,owl#onProperty,BFO_0000050
GO_0003724,oboInOwl#hasAlternativeId,GO:0004004
GO_0051254,rdf-schema#subClassOf,N78a0dafc0a5744bda6020a0176337104
Nc96d7a0563f14277a6bca686601a9278,owl#someValuesFrom,GO_0001503
GO_0016669,rdf-schema#subClassOf,GO_0016667
GO_0043062,oboInOwl#inSubset,go#goslim_prokaryote
GO_0009309,rdf-schema#subClassOf,GO_1901566
GO_0009967,rdf-schema#subClassOf,GO_0023056
Ne76f3e859f1342369f2e4c553e23a155,22-rdf-syntax-ns#rest,N436ed31042c74eea95e98778d0d9db7f
GO_0009521,oboInOwl#inSubset,go#goslim_pir
GO_0071616,rdf-schema#subClassOf,GO_0034033
GO_0009099,rdf-schema#subClassOf,GO_0009082
GO_0048285,oboInOwl#inSubset,go#goslim_pir
GO_0015104,rdf-schema#subClassOf,N2987f0def0ba4c9492701136d7481ed5
GO_0060249,rdf-schema#subClassOf,GO_0048871
GO_0070201,owl#equivalentClass,N8c838fa7cdd748e387531538e006fc33
GO_0032263,rdf-schema#subClassOf,GO_0106380
Nb3cdf6d57a7e488cad775bca3c3918fa,22-rdf-syntax-ns#first,Ncc7038c4d5314f90bc39094092c6be7a
GO_0001816,oboInOwl#inSubset,go#gocheck_do_not_annotate
GO_0006694,rdf-schema#subClassOf,GO_0008202
GO_0000022,rdf-schema#subClassOf,Na92a8a40664340c7a2037345363964f7
N5d6c404fccee4f17a98681af1d372313,22-rdf-syntax-ns#first,GO_0032991
GO_0031405,rdf-schema#subClassOf,GO_1901681
Ncf3f48fd7f1241c4bba4efc772c68ab3,owl#intersectionOf,N3d5f2202b7624cbd82634d728126d4bb
GO_0031406,rdf-schema#subClassOf,GO_0043168
N6eae6bb03bbc4ba3958795d15e9223ac,22-rdf-syntax-ns#first,GO_0065007
N286914e533194a1791be33e1aa086025,owl#someValuesFrom,GO_0006260
Nabbf548b52fd43b7873ba5ffb16f1e0c,owl#onProperty,BFO_0000050
GO_0045727,rdf-schema#subClassOf,GO_0006417
GO_0060271,rdf-schema#subClassOf,N578bd17cf9614c4e8aa80c228a7df001
Ne933d8117ff44422bd650bf64106be4e,owl#onProperty,BFO_0000050
GO_0009073,rdf-schema#subClassOf,GO_1901566
GO_0170041,rdf-schema#subClassOf,GO_1901564
GO_0042276,rdf-schema#subClassOf,GO_0019985
GO_0008608,rdf-schema#subClassOf,N42012e4d515b4df08a8db0f250a31f78
N76855a154af0421f8b86677c1237bb47,owl#intersectionOf,N71de5e053df64d778e7a1001687cf409
GO_0044344,rdf-schema#subClassOf,GO_0071774
N0faf3d09d4434335941a35be35f5e227,owl#onProperty,RO_0002211
GO_0006771,rdf-schema#subClassOf,GO_0006767
GO_0060047,rdf-schema#subClassOf,N4959f16af5ef441dbf8bd5b4a1cfc8cc
Na8cbdebe94284b6e9b81e76fa4c73a32,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0009177,rdf-schema#subClassOf,GO_0009176
GO_0005575,oboInOwl#inSubset,go#goslim_pir
Nbaa5547100ba4ca18724ffa1a354262c,22-rdf-syntax-ns#first,Nefc63560af9547d5a5824729ec509807
N33381131652748dc9cbd471e16fa4606,owl#someValuesFrom,GO_0048477
GO_0046822,rdf-schema#subClassOf,N83fb516faff6457db3c0cc3235acc401
GO_0033179,rdf-schema#subClassOf,N78643e33998e4ae78874526ceb11d3f8
N16aefe6857a14d18bb6f60d379a6aa29,owl#someValuesFrom,GO_0050657
GO_0046452,rdf-schema#subClassOf,GO_0043648
GO_0046061,rdf-schema#subClassOf,GO_0009155
GO_1901663,rdf-schema#subClassOf,GO_0042181
GO_0004766,rdf-schema#subClassOf,GO_0016765
N63e4709ef7e840eab0006fc9ef3ba6ba,22-rdf-syntax-ns#first,GO_0065007
GO_0009982,rdf-schema#subClassOf,GO_0016866
N10b7fe4f5fdb49d3b5a2d32f8c61a078,22-rdf-syntax-ns#rest,N0b5bf41b12114f2c88586b4101e93732
Nf78e14aad19b47509190d7af18e7041e,owl#onProperty,RO_0002213
N60c6dc3e108541dd86e395533c29fbd2,22-rdf-syntax-ns#rest,N5adca37a02cd4335b76d2009b08210b8
Nbcd587d4d6184903a390ad37ca96ee4b,owl#someValuesFrom,GO_0042221
GO_0042802,rdf-schema#subClassOf,GO_0005515
GO_0042910,oboInOwl#hasAlternativeId,GO:0015559
N7c821c441ee648ad9843461288f7c240,owl#someValuesFrom,GO_0050817
N5c9a6b4e90e4418e9407689e6e12e2e7,owl#onProperty,RO_0002211
GO_0051222,rdf-schema#subClassOf,GO_1904951
GO_0051323,rdf-schema#subClassOf,Nc743bdd0497c484798b32ad90d09c7fb
N1cfa83689e464239bdae05e11d69cb05,22-rdf-syntax-ns#first,N680c46e160094369b7a17db3cbd2de12
GO_0009267,rdf-schema#subClassOf,GO_0031669
N7a8061c5244248588ae944a073cd064c,owl#intersectionOf,N87c9ac6378c64650af76c76ad8e25bc6
Nf2185c9ef0604b82a95a20872b3f5f20,owl#intersectionOf,N79ac8f43d2da4e3fbbb47c85163338fe
GO_0044200,rdf-schema#subClassOf,GO_0033644
GO_0005576,oboInOwl#inSubset,go#goslim_prokaryote
GO_0070778,rdf-schema#subClassOf,GO_0015810
GO_0006040,rdf-schema#subClassOf,GO_1901135
N30b8f32cd46b471687569384dded5d8f,22-rdf-syntax-ns#rest,Nc4258c5bcd2e49f8bf7870e450d1224d
GO_0010962,rdf-schema#subClassOf,GO_0032885
GO_0046820,rdf-schema#subClassOf,GO_0008483
GO_0102420,rdf-schema#subClassOf,GO_0016747
GO_0006307,rdf-schema#subClassOf,GO_0006281
GO_0048660,rdf-schema#subClassOf,GO_0042127
N01fd7eb231b442788d54a6e8f0c7b282,owl#intersectionOf,N244ac0bdf82d45b3bc9810350d67b6ff
Nc8963059762a4b7784c258e94553be9b,owl#intersectionOf,Nd3260967143b404fad08e13f75189dff
Nf112030f6cd948b6a9a70dffb7025937,owl#onProperty,BFO_0000050
N62f11dd9588c4509b7252cdafed526f0,owl#intersectionOf,N52681e45dfde4c578e0d5dcb965393a2
GO_0019362,rdf-schema#subClassOf,GO_0009117
N09c939c787484c2f91ba360220832f65,owl#someValuesFrom,GO_0052927
GO_0008970,oboInOwl#inSubset,go#goslim_chembl
N92379295d2b947b0a52aeaebcb72747a,owl#onProperty,BFO_0000051
N742f0bfe81f740f1beec51ff76eb9ff7,owl#someValuesFrom,GO_0046907
GO_0030509,rdf-schema#subClassOf,GO_0141091
Nf62957cc3298456a886dc4580524d432,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0071369,rdf-schema#subClassOf,GO_0009723
N6b23a55dec194367b3eb33932cbf9df2,owl#someValuesFrom,GO_0009294
GO_0071483,rdf-schema#subClassOf,GO_0009637
N259cd5c9c00c4097ad919f20fc4bf968,owl#someValuesFrom,GO_0042552
GO_0030437,oboInOwl#inSubset,go#goslim_pombe
GO_0031410,oboInOwl#inSubset,go#goslim_yeast
N8b74e872a7dd45308c3cd227d511f6cd,owl#someValuesFrom,GO_0042060
GO_0051537,rdf-schema#subClassOf,GO_0051536
GO_0016717,rdf-schema#subClassOf,GO_0016705
GO_0098801,rdf-schema#subClassOf,N2043cf6f28df4072845e0d76ef963f22
GO_1990748,rdf-schema#subClassOf,Nae2654c3838c4d478ad4dc73f8149d39
GO_1903428,owl#equivalentClass,Nfb434d5d5c014d309c92e52d1c3f4d5d
N64a5bf5d2c49499fbeb6d58b6aff91f2,owl#onProperty,BFO_0000050
GO_0008028,rdf-schema#subClassOf,GO_0046943
GO_0035793,rdf-schema#subClassOf,GO_2000591
Na5372413cf734563b38a80d8d6a7a889,owl#someValuesFrom,GO_0035287
GO_0005198,oboInOwl#inSubset,go#goslim_plant
N5fb08a2e0f7447608d054efd844d05e2,22-rdf-syntax-ns#first,GO_0065007
GO_0009146,rdf-schema#subClassOf,GO_0009143
N4912b2ea94c640d8ae13c65ae877be2a,22-rdf-syntax-ns#first,GO_0022403
N77a1373aed794ec1b91445da6bad69be,owl#someValuesFrom,GO_0004672
GO_0002143,rdf-schema#subClassOf,GO_0002098
GO_0140597,rdf-schema#subClassOf,N678f72527e7f47e0886a1778992ef795
GO_0008092,oboInOwl#inSubset,go#goslim_yeast
N779405bcbb3c4a1b859b761a7ee76feb,22-rdf-syntax-ns#rest,N91be68304f7647528267b70769022d32
Ndc9d0a3f089d46448bafa7c9872ade5a,22-rdf-syntax-ns#first,GO_0065007
GO_0030001,rdf-schema#subClassOf,GO_0006812
GO_0009914,rdf-schema#subClassOf,GO_0010817
N9b325565721c4a4ba6ee34bcefef9d21,owl#onProperty,BFO_0000050
GO_0015199,rdf-schema#subClassOf,GO_0015651
GO_0045862,rdf-schema#subClassOf,GO_0030162
GO_0019450,rdf-schema#subClassOf,GO_0019448
N61b6ac207b8740e7a9198bb2f61efea3,22-rdf-syntax-ns#rest,N36e1e0360aaf4c0c974c1030c0e0a299
GO_0062012,owl#equivalentClass,Nd0a17edffe2f457aacde603e5df87692
GO_0030139,rdf-schema#subClassOf,GO_0031410
GO_0008295,rdf-schema#subClassOf,GO_0006596
GO_0022627,rdf-schema#subClassOf,GO_0015935
GO_0006750,rdf-schema#subClassOf,GO_0043604
GO_1902476,rdf-schema#subClassOf,GO_0098661
GO_0051974,rdf-schema#subClassOf,GO_0051348
GO_0010885,rdf-schema#subClassOf,GO_0010883
GO_0061515,rdf-schema#subClassOf,Nda43309d91154d5aa85a55bb19c65353
GO_0015496,rdf-schema#subClassOf,GO_0015297
GO_0034032,rdf-schema#subClassOf,GO_0033865
N37ab824716914da0afe64f788f5e5292,22-rdf-syntax-ns#first,GO_0006266
GO_0043447,rdf-schema#subClassOf,GO_0043446
GO_0004760,oboInOwl#hasAlternativeId,GO:0004763
GO_0060541,rdf-schema#subClassOf,GO_0048731
GO_0000006,rdf-schema#subClassOf,GO_0005385
N782548e0b753410bb46fbd655898c61c,owl#someValuesFrom,GO_0006312
GO_0017136,rdf-schema#subClassOf,GO_0034979
GO_0102025,rdf-schema#subClassOf,GO_0140359
N2d87225e98f0456a88fb9ac69256e3c4,22-rdf-syntax-ns#first,N32912198e6da45f7b2e049d61ce1c240
GO_0042326,rdf-schema#subClassOf,GO_0042325
N53a4a70625874a9ba7e75f3deb4b87a1,owl#someValuesFrom,GO_0022622
GO_0031329,oboInOwl#inSubset,go#gocheck_do_not_annotate
Nb23a9ebec5cb4899b8f802a5a336ff8a,22-rdf-syntax-ns#first,GO_0048754
N5dc7b51f8ebc42e58947488cf85809e5,owl#someValuesFrom,GO_0042599
GO_0048316,rdf-schema#subClassOf,N48614f4c57f84c049bf2a65c224dee98
GO_0016556,rdf-schema#subClassOf,GO_0009451
GO_0036440,rdf-schema#subClassOf,GO_0046912
GO_0060800,rdf-schema#subClassOf,N9c3b382679244a03ab795df38b8cc81e
GO_0050920,rdf-schema#subClassOf,GO_0040012
N2ed831d4c8a946c58b52894e9741954e,owl#onProperty,BFO_0000050
N710a96d27cbf4bf49887b383c33f6fa4,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0098661,rdf-schema#subClassOf,GO_0098660
GO_0030555,oboInOwl#inSubset,go#goslim_yeast
Na65005bdbdfd40799bab7e6e54e13d82,22-rdf-syntax-ns#first,GO_0065007
GO_0010565,owl#equivalentClass,Ne252ee95a9504bcb89c66b644fbf64ec
GO_0097165,rdf-schema#subClassOf,GO_0035770
N653658093b8144b1a1e436e65b477731,owl#onProperty,BFO_0000050
N7266d628f6604938b5300dda4b1c1245,owl#onProperty,BFO_0000050
N91876dde03f64e7b9b60a395973c0e6a,owl#someValuesFrom,GO_0006606
GO_0008289,rdf-schema#subClassOf,GO_0005488
GO_0042044,oboInOwl#inSubset,go#goslim_pir
GO_0008684,oboInOwl#hasAlternativeId,GO:0018821
GO_0042256,rdf-schema#subClassOf,GO_0042255
GO_0009225,rdf-schema#subClassOf,GO_1901135
GO_0006808,rdf-schema#subClassOf,GO_0032107
GO_0030246,oboInOwl#hasAlternativeId,GO:0005529
Ncd67be7346a04fa7ad57a8753782e4a2,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
Na449bf16cb4742baa5688d9a68951eba,owl#onProperty,RO_0002212
GO_0097747,rdf-schema#subClassOf,GO_0016779
GO_0031323,rdf-schema#subClassOf,GO_0019222
GO_0009181,rdf-schema#subClassOf,GO_0009179
GO_0016868,rdf-schema#subClassOf,GO_0016866
GO_0098801,rdf-schema#subClassOf,GO_0044057
GO_0010562,rdf-schema#subClassOf,GO_0051174
GO_0008832,rdf-schema#subClassOf,GO_0016793
N3d0c8264907e4f7cafc14d5d09f01b5f,22-rdf-syntax-ns#first,GO_0065007
GO_0043255,owl#equivalentClass,N5296f1bce5d6441ba18a648f236df857
GO_0006468,oboInOwl#inSubset,go#goslim_yeast
Na138f4e600124385be4928067c76d760,owl#onProperty,BFO_0000050
GO_0009716,rdf-schema#subClassOf,GO_0046285
GO_0015662,rdf-schema#subClassOf,GO_0140358
N886a68551c2f4357b15cd531a8f6e4ae,owl#onProperty,RO_0002211
GO_0035287,rdf-schema#subClassOf,N29efabf7ded7429cb621576562aca9d0
GO_0004585,rdf-schema#subClassOf,Ne0cc5017026a4f0b828a0dd783716d49
Nd332a86773154cffb07b8d1a2994df06,owl#someValuesFrom,GO_0009953
GO_0051701,oboInOwl#hasAlternativeId,GO:0044117
GO_0046491,rdf-schema#subClassOf,GO_0006637
GO_0005576,oboInOwl#inSubset,go#goslim_flybase_ribbon
GO_0002376,owl#disjointWith,GO_0044848
Ne66fd653421e48a68f8c1af10472070c,22-rdf-syntax-ns#rest,Nd1e59d36d2df47a3b53faab8f8746c1d
GO_0035368,rdf-schema#subClassOf,GO_0003729
GO_0004149,rdf-schema#subClassOf,GO_0016751
GO_0000052,rdf-schema#subClassOf,GO_0170041
GO_0017144,IAO_0100001,GO_0006805
N25ba6418fd16477aa62ad7ab8a907571,owl#someValuesFrom,GO_0010878
N77d5bf214c814ceba1ebdeb8a7fa2a23,22-rdf-syntax-ns#rest,N591edd985d5e46b693b889d930b7bb7c
GO_0005794,rdf-schema#subClassOf,N5f21364d757040f8a9f7c90efffd1593
GO_0033592,rdf-schema#subClassOf,GO_0003727
N7adbdf82b3d144139b165eb23f3003af,owl#someValuesFrom,GO_0003674
GO_0006105,rdf-schema#subClassOf,GO_0043648
GO_0016070,oboInOwl#inSubset,go#goslim_prokaryote
GO_0042254,oboInOwl#inSubset,go#goslim_candida
GO_0035097,rdf-schema#subClassOf,GO_0034708
N8f0cfac3a54e4222aed837d004b47649,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
N80ca26e85cfe4a5ea851eaa053a6a3e3,owl#intersectionOf,N843611851bbf46f38d4f86223ac9140b
GO_0015038,rdf-schema#subClassOf,GO_0015036
GO_0009914,oboInOwl#inSubset,go#goslim_pir
N4e58f5946aa04490a88676095eef12d0,22-rdf-syntax-ns#first,Nd33ac9090adb47e0831d225f961058f0
GO_0006978,rdf-schema#subClassOf,GO_0042772
GO_0019877,rdf-schema#subClassOf,GO_1901566
GO_2000279,rdf-schema#subClassOf,GO_0051053
GO_0001882,rdf-schema#subClassOf,GO_0097159
N232cef4e3abc4b6ab089cbf3a156d431,22-rdf-syntax-ns#first,GO_0065007
N281b84abbea34df7b1a6db1cffccb67b,owl#onProperty,BFO_0000050
GO_0015822,rdf-schema#subClassOf,GO_0006865
N97fef93ec0804f07961d9f6ce29a11de,owl#onProperty,RO_0002212
GO_0006144,rdf-schema#subClassOf,GO_0072521
GO_0009441,rdf-schema#subClassOf,GO_0032787
Nf16a30f97e7e402c8cdf64bff55e8fbc,owl#someValuesFrom,GO_0005739
Na753973e5eba47cf90c787ba7492300e,22-rdf-syntax-ns#first,GO_0065007
GO_0120227,rdf-schema#subClassOf,GO_1901681
GO_0009968,rdf-schema#subClassOf,GO_0009966
GO_1903338,owl#equivalentClass,Nb2d41204d0cf47dbb7cf3ad9c077baf3
GO_0009058,oboInOwl#inSubset,go#goslim_plant_ribbon
GO_0002262,rdf-schema#subClassOf,GO_0048872
GO_0033388,rdf-schema#subClassOf,GO_0006525
GO_0004222,rdf-schema#subClassOf,GO_0008237
GO_0016765,oboInOwl#inSubset,go#goslim_chembl
GO_0009316,rdf-schema#subClassOf,GO_1902494
GO_0019631,rdf-schema#subClassOf,GO_0019630
GO_0043770,rdf-schema#subClassOf,GO_0008168
N7320e85b6c08493e8357e87c519731a0,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0051596,rdf-schema#subClassOf,GO_0046185
N57c304088f1d4b14b9b2de37653593dd,22-rdf-syntax-ns#first,GO_0065007
GO_0051347,rdf-schema#subClassOf,GO_0051338
GO_0009107,rdf-schema#subClassOf,GO_0044272
GO_0005515,oboInOwl#inSubset,go#goslim_pir
N5c034265ce2a40dea4004d2e00490b41,owl#someValuesFrom,GO_0035556
GO_0006023,rdf-schema#subClassOf,GO_1901566
GO_0046402,rdf-schema#subClassOf,GO_0005976
GO_0043100,rdf-schema#subClassOf,GO_0008655
Nac3015182812452b9f83db81e5af6489,owl#someValuesFrom,GO_0009288
GO_0051017,rdf-schema#subClassOf,GO_0061572
N843611851bbf46f38d4f86223ac9140b,22-rdf-syntax-ns#rest,N2e363ac540194fff8c10839b8dc803ed
N9e0b3549699c409c9ebc29705d9aba7f,owl#someValuesFrom,GO_0006351
GO_0051119,rdf-schema#subClassOf,GO_0015144
GO_0045182,oboInOwl#inSubset,go#goslim_drosophila
N462c284a8e8a407e9c8a01afda8c0cd5,owl#onProperty,RO_0002211
N60ff13d972d343a8b4cdde395454e1b3,owl#someValuesFrom,GO_0009933
GO_0008641,oboInOwl#inSubset,go#goslim_pir
Neda70ca755da4e4ba0c0f712f5d292c4,22-rdf-syntax-ns#first,GO_0065007
GO_0006412,oboInOwl#hasAlternativeId,GO:0006416
GO_0010466,rdf-schema#subClassOf,N0e201f925ddc425a9fd4c316ab080e22
GO_0006092,IAO_0100001,GO_0044262
GO_0034613,IAO_0100001,GO_0008104
N84b73f151ac242d6bc7ade517bd9842c,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0043935,rdf-schema#subClassOf,GO_0034293
GO_0008251,rdf-schema#subClassOf,GO_0004000
GO_1902099,rdf-schema#subClassOf,GO_0033045
N544a8159b4a74c36a8a9b8f1483405b6,owl#intersectionOf,Nf91c10d6a82242a99b265cbca9bf59f9
GO_0009451,rdf-schema#subClassOf,GO_0016070
GO_0016477,rdf-schema#subClassOf,GO_0048870
GO_0005975,oboInOwl#hasAlternativeId,GO:0044261
GO_0007517,rdf-schema#subClassOf,GO_0061061
Nc0508b9644314766a46cf53c33e70e07,owl#onProperty,RO_0002211
Nda1432b097e346ab9e86b31da330ce2b,owl#onProperty,BFO_0000050
GO_0045893,rdf-schema#subClassOf,GO_0006355
GO_0051129,rdf-schema#subClassOf,GO_0051128
N65886469693041dcaf99333527d13f4a,owl#intersectionOf,N82246c42a1d64cc58a8fa47c91db657c
GO_2000652,rdf-schema#subClassOf,GO_0044087
N0ad3f202d73c4542860c5729e48c1705,22-rdf-syntax-ns#rest,Na9c3db84d5ee4128b4c1e161daed028d
GO_0032324,rdf-schema#subClassOf,Nb492cb5f492644509caa12b45f1be1c0
N2257454f82e94ab98ab75d9c4ef20089,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
N44624784ccbf4314a60c532a094003bd,owl#intersectionOf,N1625f499b8bc44848151e0a3986f4781
GO_0030784,rdf-schema#subClassOf,GO_0008757
GO_0009426,rdf-schema#subClassOf,GO_0110165
Nc9e08e378daf4cd7b9bce0f2d3cae03e,22-rdf-syntax-ns#first,GO_0045277
GO_0008097,rdf-schema#subClassOf,GO_0019843
GO_0015128,rdf-schema#subClassOf,N81a67643552e45f0b582a10f5673be56
GO_0042749,rdf-schema#subClassOf,Nfe039e81eac24c659e04b60f522acd48
GO_0004486,rdf-schema#subClassOf,GO_0016646
GO_0017002,rdf-schema#subClassOf,Nb9b870af8b6b4ffab59d6103489b1be0
GO_0006120,rdf-schema#subClassOf,GO_0019646
GO_0004325,rdf-schema#subClassOf,GO_0016829
N9115f612c0a64e2089fdfe86b6a0ba95,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0016034,oboInOwl#hasAlternativeId,GO:0018841
GO_0007347,rdf-schema#subClassOf,GO_0009794
GO_0051234,rdf-schema#subClassOf,GO_0051179
N83b3f53793a141c1b725e4abf795f85c,22-rdf-syntax-ns#first,N59f51884bfca43a9838c607c167821d6
GO_0044010,oboInOwl#hasAlternativeId,GO:0052000
N8894eade4df44bfb938397b3e62b4a3b,22-rdf-syntax-ns#first,GO_0065007
GO_1990220,rdf-schema#subClassOf,GO_0016465
GO_0003954,rdf-schema#subClassOf,GO_0016651
GO_0010324,oboInOwl#hasAlternativeId,GO:1902534
N06e5026a88734b7f9d9f8b164dc3abf3,22-rdf-syntax-ns#first,N7adcd1dea6394e08a0adb721e667f826
N9e76696302bf43d0a8057eae3b4256e5,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
